ID,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Amount Purchased,Children,Clusters
10037,2,3,74293.0,553,66,375,152,335,93,91,81,1,5,4,6,2,0,0,32,1127,0,0
10673,4,1,68397.0,441,6,760,80,466,17,13,80,1,6,9,5,3,0,0,49,1416,1,2
5303,4,4,79632.0,625,42,471,0,510,99,21,12,1,6,4,9,2,0,0,51,1113,0,2
538,2,3,46107.0,635,78,31,9,27,16,9,33,1,1,1,4,3,0,0,36,125,1,1
7922,4,3,64950.0,122,29,819,0,72,12,0,63,2,11,2,10,7,0,0,74,966,1,2
5692,1,1,25443.0,135,82,1,4,3,8,9,7,1,1,0,3,8,0,0,36,32,1,1
4843,2,3,75127.0,585,92,203,35,305,46,17,227,1,2,11,5,1,0,0,73,833,0,0
6383,4,4,32892.0,588,78,26,0,15,2,1,2,2,3,0,3,8,0,0,54,46,1,1
1628,2,4,71796.0,420,54,354,21,311,167,75,32,1,9,3,4,4,0,0,54,960,0,0
1204,4,1,67536.0,271,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,55,1829,1,2
3673,2,3,55239.0,321,59,371,17,238,23,24,106,3,7,5,11,5,0,0,54,779,1,2
760,4,0,60554.0,376,8,588,7,76,110,15,15,2,8,4,9,6,0,0,50,811,1,2
8957,0,3,64831.0,403,51,480,86,249,75,86,144,8,6,3,5,6,0,0,73,1120,2,2
4128,4,4,56067.0,327,51,517,12,54,16,6,120,2,7,4,7,5,0,0,63,725,1,2
6810,2,0,82025.0,277,76,267,98,606,48,70,98,1,3,2,6,1,0,1,42,1187,0,0
3202,4,1,51563.0,1,60,1166,0,48,0,0,36,1,4,4,10,8,0,0,38,1250,0,2
1328,0,1,57937.0,516,56,261,42,144,55,48,133,3,4,4,9,3,0,0,43,683,1,2
8405,2,0,68274.0,397,83,135,25,51,23,25,46,2,4,2,5,3,0,0,46,305,2,1
6515,2,4,39771.0,292,92,6,2,18,2,8,14,1,2,0,3,4,0,0,48,50,1,1
2882,0,0,67893.0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,0,50,995,1,3
7574,4,4,27922.0,638,80,11,0,13,2,4,11,1,2,0,3,4,0,0,46,41,1,1
6387,4,4,52190.0,626,39,42,0,17,0,0,18,3,2,1,3,5,0,0,49,77,2,1
5320,3,0,44051.0,169,20,79,7,58,6,3,18,4,3,1,4,6,0,1,52,171,2,3
5048,4,3,42767.0,431,53,20,6,43,19,5,38,1,3,1,2,8,0,0,54,131,2,1
8146,3,4,46106.0,644,84,30,0,8,2,0,14,1,1,1,2,6,0,0,49,54,2,1
5748,2,1,59754.0,3,96,115,27,44,4,146,139,3,5,2,6,5,0,1,60,475,1,3
2134,2,3,53700.0,41,94,263,5,233,69,41,83,4,5,5,8,5,0,0,73,694,1,2
1523,2,1,59041.0,621,25,69,2,15,2,2,6,2,2,0,4,5,0,0,52,96,2,1
9665,4,0,54237.0,248,48,267,3,30,4,0,57,4,5,2,5,6,0,0,68,361,1,3
4640,2,0,70647.0,67,65,561,85,171,25,123,114,2,4,7,13,2,0,0,58,1079,1,0
3635,4,3,52597.0,621,69,492,0,37,7,0,42,3,6,3,8,5,0,0,63,578,1,2
3547,3,4,41021.0,142,12,14,7,9,6,16,12,2,2,0,3,6,0,1,56,64,1,1
2456,4,1,40233.0,410,84,80,4,46,0,17,2,5,2,1,5,6,0,0,50,149,1,1
5633,2,1,50183.0,612,47,97,12,84,13,10,15,7,3,1,6,5,0,0,45,231,2,1
7801,2,4,54753.0,462,87,197,107,227,7,59,131,3,5,2,11,4,0,0,66,728,1,2
7011,2,1,33471.0,124,47,43,2,27,0,9,12,3,3,0,4,7,0,0,52,93,1,1
2620,4,1,34596.0,236,48,14,0,2,0,0,7,1,1,0,2,8,0,1,51,23,1,1
3933,2,4,44010.0,82,46,186,36,234,86,72,48,6,10,2,6,9,0,0,45,662,1,3
1734,4,4,40706.0,159,37,59,0,11,4,2,5,4,3,0,4,7,0,0,57,81,3,1
6357,0,0,59052.0,441,29,230,35,75,63,57,31,3,7,1,7,5,0,0,66,491,1,2
9209,3,4,80573.0,83,85,829,138,430,60,92,15,1,4,6,13,2,0,0,54,1564,0,0
10286,2,1,83715.0,528,2,318,8,407,150,35,8,1,2,8,13,0,0,0,63,926,0,0
2611,3,4,82576.0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,66,1910,0,0
1600,3,1,56962.0,436,60,292,3,77,10,3,26,7,6,3,5,7,0,0,60,411,3,3
3308,2,1,35704.0,527,54,30,9,12,2,11,30,3,2,0,4,4,0,0,73,94,2,1
5407,2,4,53103.0,462,70,729,17,133,11,0,195,5,10,6,7,7,0,0,71,1085,1,2
2166,0,5,46779.0,460,55,12,1,3,0,0,7,1,0,1,2,4,0,0,65,23,2,1
6634,3,0,33462.0,316,78,22,3,18,0,0,11,1,2,0,3,7,0,0,46,54,1,1
3056,2,0,63693.0,410,63,587,43,337,42,87,54,3,11,6,9,6,0,0,47,1150,1,2
5718,2,1,80763.0,352,17,674,168,108,192,42,231,1,5,11,6,3,0,1,75,1415,0,0
6872,4,1,65352.0,358,43,284,3,84,4,7,23,2,4,2,8,4,0,0,51,405,1,2
8164,4,1,82170.0,448,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,47,1908,0,0
4580,2,1,75759.0,421,46,1394,22,708,89,91,182,1,9,7,9,5,0,1,56,2486,0,0
9305,0,3,79689.0,458,65,311,26,640,180,37,121,1,4,9,13,2,0,0,49,1315,0,0
453,4,5,35340.0,616,1,27,0,12,0,1,5,2,2,0,3,5,0,0,69,45,2,1
9850,0,1,24884.0,120,32,3,6,7,0,0,3,1,0,0,3,7,0,0,53,19,1,1
7378,3,4,42021.0,55,34,393,5,136,7,5,27,5,10,1,6,9,0,0,44,573,1,3
7646,2,3,64449.0,518,70,218,63,282,137,35,70,4,5,3,12,4,0,0,36,805,1,2
1640,2,0,64587.0,609,49,66,0,16,0,6,20,2,1,1,4,3,0,0,71,108,2,1
5184,2,3,34824.0,543,65,4,2,11,2,0,4,1,1,0,2,6,0,0,30,23,0,1
8492,2,4,75437.0,379,25,795,0,545,95,58,0,1,8,4,10,6,0,0,47,1493,0,0
11188,2,4,26091.0,523,84,15,10,19,8,17,20,3,2,1,3,5,0,0,68,89,2,1
1212,2,1,52845.0,350,7,384,25,292,130,41,64,3,8,8,6,6,0,0,52,936,1,2
9097,2,0,46086.0,205,34,244,8,32,7,2,50,4,3,1,8,4,0,0,69,343,1,3
10473,4,5,78028.0,78,38,158,19,288,25,0,38,1,6,4,9,7,0,1,69,528,1,2
9984,0,1,56337.0,220,25,349,16,144,28,5,182,5,8,5,4,8,0,1,44,724,2,3
5527,2,4,22434.0,183,25,4,12,11,3,13,15,2,2,0,3,8,0,0,38,58,1,1
6374,4,1,36930.0,266,50,223,2,31,0,2,39,5,5,2,4,8,0,0,71,297,1,3
7453,2,3,36130.0,172,46,157,43,127,68,56,37,6,3,8,4,4,0,1,71,488,1,3
8952,3,1,65569.0,20,96,397,46,288,20,38,70,2,6,5,10,3,0,0,72,859,1,2
241,2,4,83844.0,458,57,901,31,345,75,31,191,1,4,4,11,1,0,0,73,1574,0,0
8975,2,1,19514.0,501,47,14,3,21,2,1,28,4,3,1,2,8,0,0,57,69,2,1
6119,4,3,36736.0,402,52,10,0,3,0,0,4,1,1,0,2,6,0,0,62,17,2,1
5236,2,4,77568.0,49,30,1230,0,396,232,178,158,1,10,2,8,5,0,0,46,2194,1,0
5723,4,4,49187.0,640,63,81,1,31,2,1,0,1,1,1,5,2,0,0,49,116,1,1
1710,2,3,30168.0,312,51,154,20,66,0,12,27,7,6,1,4,9,0,0,47,279,1,3
1970,3,4,34053.0,78,14,63,0,21,7,0,12,1,3,0,3,8,0,0,57,103,1,1
5313,3,1,38196.0,560,20,30,0,11,0,0,3,3,2,0,4,5,0,0,54,44,2,1
10634,3,1,59412.0,561,56,90,67,165,30,43,11,1,4,2,8,3,0,0,74,406,0,2
7010,0,1,70924.0,620,41,635,114,254,132,152,76,1,6,6,7,3,0,0,60,1363,0,0
8562,2,4,54165.0,277,72,127,4,73,15,6,11,1,2,1,7,2,0,0,56,236,0,1
3158,2,1,32300.0,198,1,13,3,6,6,5,6,1,1,0,3,8,0,0,52,39,1,1
4436,2,3,20180.0,190,27,18,42,24,15,20,18,1,2,1,4,7,0,0,49,137,0,1
5287,2,1,34961.0,606,77,45,2,26,4,1,1,3,3,1,3,7,0,0,52,79,1,1
2445,4,4,28440.0,315,87,38,1,24,0,0,0,1,2,0,3,8,0,0,51,63,1,1
6059,4,4,64504.0,227,81,986,36,168,16,0,108,7,11,3,4,7,0,1,72,1314,3,3
4550,3,4,33564.0,611,51,61,0,3,0,0,7,1,1,1,3,5,0,0,59,71,1,1
8911,4,1,56320.0,342,11,201,53,172,116,77,83,3,5,4,9,4,0,0,58,702,1,2
3706,2,3,28647.0,358,54,19,8,29,0,12,26,1,2,2,2,7,0,1,47,94,1,1
10175,4,0,32173.0,150,0,18,0,2,0,0,2,1,1,0,3,4,0,0,67,22,1,1
8985,0,4,68316.0,15,54,806,80,161,120,11,33,5,10,7,10,6,0,0,61,1211,1,2
5204,2,4,74538.0,308,21,380,98,733,110,112,28,1,8,8,5,3,0,1,54,1461,0,0
9888,2,4,68695.0,612,3,458,81,356,106,50,40,1,4,4,7,2,0,0,56,1091,0,0
5263,0,1,31056.0,163,99,5,10,13,3,8,16,1,1,0,3,8,0,0,48,55,1,1
1020,2,1,79593.0,650,70,350,60,568,110,133,145,1,5,6,7,2,0,0,52,1366,0,0
9503,2,3,28071.0,53,65,39,33,130,41,26,44,2,5,1,5,8,0,0,45,313,0,1
10613,4,4,37334.0,524,44,26,1,16,2,2,15,4,3,0,4,4,0,0,67,62,2,1
67,3,3,46423.0,386,6,68,0,16,0,0,8,3,2,0,4,7,0,0,53,92,2,1
6019,4,1,37126.0,547,9,45,3,9,4,4,7,1,1,2,2,6,0,1,54,72,1,1
5863,2,1,47703.0,278,95,359,0,134,13,26,123,4,6,3,8,5,0,0,72,655,1,3
3717,2,1,61180.0,565,70,403,24,29,6,24,218,2,5,5,6,3,0,0,66,704,1,2
6730,2,1,38998.0,10,92,34,1,14,0,0,5,3,2,0,3,8,1,0,71,54,2,1
4998,2,4,76081.0,586,85,292,30,415,63,33,200,1,4,5,4,2,0,0,63,1033,0,0
6287,2,4,34728.0,337,2,14,0,16,0,0,6,1,1,1,2,6,0,1,39,36,1,1
5985,3,3,33168.0,82,0,80,1,37,0,1,3,3,2,1,4,7,0,0,60,122,1,1
4754,3,1,33585.0,393,91,30,11,33,13,6,29,1,2,0,4,4,0,0,59,122,1,1
4002,4,1,77037.0,409,3,463,96,333,168,53,10,1,7,7,12,3,0,0,65,1123,1,0
8870,2,4,35196.0,105,68,75,12,141,43,39,187,6,6,1,5,8,0,1,41,497,1,3
966,2,1,44529.0,256,98,538,13,91,17,6,26,6,6,2,11,5,0,0,59,691,1,3
4767,0,1,70924.0,620,41,635,114,254,132,152,76,1,6,6,7,3,0,0,60,1363,0,0
9725,4,4,28764.0,578,16,8,0,3,0,0,1,1,1,0,2,8,0,0,59,12,2,1
4475,4,1,69098.0,186,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,76,2440,0,0
5740,0,0,25959.0,184,1,4,2,12,7,5,26,2,1,2,2,6,0,1,55,56,2,1
5731,3,1,27100.0,254,64,12,0,13,2,0,10,1,1,0,3,7,0,0,42,37,1,1
7290,2,3,70596.0,19,68,347,44,534,17,0,26,1,3,5,12,2,0,0,40,968,0,0
3846,2,1,42557.0,53,98,192,5,53,0,5,15,4,6,1,4,8,0,0,51,270,1,3
8104,4,1,53312.0,376,32,241,0,12,0,0,25,1,5,1,5,7,0,0,74,278,0,1
4507,2,3,72228.0,118,87,631,28,491,30,14,56,1,6,7,8,3,0,0,73,1250,0,2
11013,2,4,67605.0,224,84,336,28,282,184,54,54,1,2,8,6,1,0,0,38,938,0,0
4491,3,1,62845.0,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,0,76,1178,2,3
3759,2,4,65196.0,332,34,743,19,181,12,0,200,2,7,6,11,5,0,0,67,1155,2,2
1162,4,3,42000.0,398,23,124,83,267,85,59,35,2,5,2,11,5,0,1,38,653,0,2
2055,4,0,35860.0,584,37,15,0,8,4,2,20,2,1,1,2,5,0,0,52,49,2,1
10766,4,1,65526.0,643,22,397,19,69,12,0,9,1,4,4,8,2,0,0,61,506,1,2
3005,2,3,83528.0,489,7,530,117,678,134,44,147,1,4,10,8,1,0,1,33,1650,0,0
2223,0,0,64176.0,8,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,60,1826,1,0
4817,2,0,22304.0,12,91,3,2,7,0,4,2,1,1,0,2,8,0,0,69,18,0,1
2875,2,1,67023.0,551,93,444,44,382,11,8,17,1,3,7,13,2,1,0,47,906,0,2
10536,4,4,32892.0,588,78,26,0,15,2,1,2,2,3,0,3,8,0,0,54,46,1,1
11112,2,4,70713.0,11,23,736,114,279,82,76,190,6,5,6,8,3,0,0,59,1477,1,0
3807,2,4,59925.0,121,83,473,21,176,19,21,56,3,9,2,9,6,0,0,70,766,1,2
9197,2,1,39722.0,522,92,32,0,5,2,0,8,2,2,0,3,5,0,0,72,47,1,1
10832,2,4,46610.0,325,4,288,10,30,4,10,125,1,6,1,6,6,0,0,67,467,0,2
577,0,4,26907.0,357,10,9,1,7,0,3,2,2,1,0,3,7,0,0,49,22,2,1
10855,3,3,50014.0,497,9,234,14,77,19,10,42,2,4,1,8,5,0,0,57,396,1,1
3081,4,1,41014.0,244,65,7,2,6,2,0,3,1,1,0,2,7,0,0,47,20,1,1
3535,2,3,66294.0,534,68,251,108,334,65,92,117,1,4,3,5,2,0,0,60,967,0,0
247,2,1,36715.0,108,16,172,10,125,21,13,16,6,7,2,4,9,0,1,54,357,1,3
8707,2,1,79456.0,46,12,565,42,548,64,83,99,1,5,6,4,3,0,1,69,1401,0,0
9523,2,4,40479.0,354,95,5,0,8,2,0,0,1,0,0,3,4,0,0,43,15,1,1
6072,3,3,75345.0,172,16,918,57,842,99,38,133,1,5,8,6,3,0,1,55,2087,0,0
6295,2,1,54233.0,226,46,652,8,158,21,0,142,4,11,6,5,8,0,0,48,981,1,3
10914,2,3,24163.0,463,3,4,1,7,2,1,2,2,1,0,3,4,0,0,55,17,2,1
5577,2,4,43776.0,531,77,8,0,9,2,1,3,1,1,0,2,6,0,0,42,23,1,1
7348,4,3,71691.0,534,0,336,130,411,240,32,43,1,4,7,5,2,0,1,67,1192,0,0
1833,4,3,39190.0,568,91,68,8,18,19,8,12,2,2,1,4,5,0,0,51,133,1,1
4944,2,4,71367.0,360,24,227,23,389,42,21,75,1,4,5,7,2,0,0,66,777,0,2
9080,4,3,38578.0,301,2,38,4,22,3,3,3,3,3,0,3,8,0,0,53,73,2,1
6466,4,1,57236.0,648,22,105,0,9,2,1,4,3,2,1,4,3,0,0,60,121,2,1
9964,2,3,61825.0,316,56,162,50,100,55,30,27,1,4,2,8,4,0,0,46,424,1,2
4790,2,0,79803.0,512,54,574,8,216,21,16,33,1,4,3,5,1,0,0,67,868,1,2
10245,0,3,80910.0,99,71,160,80,369,67,39,41,1,3,3,8,1,0,0,39,756,0,0
1109,3,4,27590.0,245,38,6,0,5,0,0,1,1,1,0,2,7,0,0,43,12,1,1
6001,2,1,56775.0,171,62,614,35,160,58,35,35,2,5,8,10,5,0,0,46,937,1,2
5538,2,0,83829.0,347,78,897,161,430,186,161,27,0,4,7,6,1,0,1,50,1862,0,0
10552,0,1,54210.0,269,18,70,54,109,80,9,45,2,4,1,7,5,0,0,46,367,1,1
1545,2,1,38508.0,178,95,120,19,206,25,19,54,6,7,2,5,8,0,0,39,443,1,3
7409,2,4,53187.0,422,66,211,2,30,7,7,10,2,4,1,6,5,0,0,55,267,1,1
4444,2,1,30023.0,541,28,11,0,16,7,6,21,1,2,0,3,8,0,0,53,61,1,1
146,4,3,76045.0,440,78,760,53,400,17,93,0,1,4,5,11,2,0,0,65,1323,0,0
6271,4,1,50870.0,606,13,53,0,8,0,0,2,1,2,0,3,5,0,0,73,63,1,1
4741,0,1,65463.0,505,17,391,32,70,21,32,16,2,6,2,9,5,0,0,51,562,1,2
246,2,1,66480.0,593,71,199,9,57,20,21,6,7,4,1,7,4,0,0,60,312,2,3
375,2,0,76773.0,194,79,516,56,449,86,33,16,1,2,2,11,1,0,0,71,1156,0,0
1524,0,3,81698.0,145,1,709,45,115,30,160,45,1,8,2,5,5,0,1,42,1104,0,0
10022,4,3,54466.0,629,78,12,0,4,0,0,0,1,1,0,2,5,0,0,52,16,2,1
4356,2,4,71819.0,365,70,1224,28,140,0,14,168,3,3,3,5,6,0,0,54,1574,1,2
3885,4,1,33569.0,412,10,16,2,18,3,0,24,1,1,1,2,8,0,1,42,63,1,1
1175,3,1,36262.0,388,24,88,39,54,64,28,153,1,3,5,3,6,0,1,42,426,0,2
880,1,4,22634.0,158,47,2,23,11,8,6,46,1,2,1,2,8,0,0,59,96,0,1
2320,0,1,47025.0,462,98,508,11,59,23,5,29,5,11,1,6,9,0,0,47,635,1,3
850,2,3,70566.0,290,4,381,28,215,84,28,21,2,6,5,9,3,0,0,57,757,1,2
4713,4,1,31605.0,113,15,74,0,42,2,1,6,2,2,1,4,7,0,0,46,125,1,1
675,3,0,52034.0,266,67,146,0,93,7,13,73,5,4,2,5,7,0,0,52,332,2,3
5025,2,3,48526.0,477,32,23,17,23,43,20,9,1,2,1,4,3,0,0,46,135,1,1
2308,2,1,46734.0,109,40,110,5,137,26,23,29,2,6,1,5,7,0,0,71,330,1,3
5995,2,0,39552.0,131,54,165,3,147,4,24,41,7,6,2,5,8,0,1,63,384,2,3
1010,2,4,46931.0,566,94,41,0,17,3,1,16,2,1,1,3,3,0,0,48,78,3,1
4756,0,0,63998.0,473,42,176,29,818,0,33,112,1,7,6,11,4,0,1,73,1168,0,0
3412,3,1,67381.0,157,67,815,8,53,11,0,70,4,2,2,9,7,0,0,74,957,1,3
606,2,3,25930.0,406,87,6,1,2,2,0,4,1,1,0,2,7,0,0,58,15,2,1
5961,2,1,42693.0,622,29,8,4,20,6,3,16,1,1,0,3,5,0,0,47,57,1,1
2894,2,3,72903.0,425,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,40,2013,0,0
7613,0,4,49669.0,587,97,166,5,107,11,8,29,2,5,1,6,6,0,0,51,326,1,1
10542,4,1,36778.0,17,63,29,4,34,2,4,4,3,3,0,3,9,0,0,57,77,2,1
11166,2,1,49678.0,172,81,229,5,56,3,2,20,2,6,2,4,7,0,0,64,315,1,3
849,3,4,56129.0,299,65,320,48,133,39,72,48,4,6,2,10,4,0,0,72,660,1,2
523,2,1,37155.0,170,51,23,0,26,7,15,3,1,2,0,4,5,0,0,36,74,1,1
4066,0,0,21282.0,644,76,1,5,8,4,8,20,2,2,1,2,6,0,0,47,46,1,1
8414,4,3,33419.0,354,76,56,0,12,0,0,18,2,2,0,4,7,0,0,63,86,1,1
819,2,5,63285.0,260,84,508,124,249,50,38,134,1,6,5,13,3,0,0,80,1103,0,0
4961,3,4,21255.0,496,56,29,0,25,2,2,3,4,2,1,4,4,0,0,51,61,1,1
749,2,4,42162.0,443,31,46,7,59,2,4,27,2,3,1,3,6,0,1,44,145,1,1
5430,2,4,54450.0,61,0,454,0,171,8,19,32,12,9,2,8,8,0,0,69,684,2,3
7755,4,1,57744.0,464,91,350,3,39,0,0,19,2,9,1,4,8,0,0,71,411,1,3
10525,2,3,26576.0,82,40,10,0,8,0,0,9,1,1,0,2,9,0,1,39,27,1,1
1453,4,5,57513.0,287,59,735,40,183,52,20,30,2,9,3,13,6,0,0,82,1060,0,2
8310,2,4,68142.0,53,96,897,126,196,91,112,37,3,10,4,7,6,0,0,61,1459,1,0
5031,2,4,83145.0,68,14,777,35,731,39,137,114,1,5,9,11,2,0,1,51,1833,0,0
2613,3,1,54197.0,530,16,162,6,37,6,13,13,2,1,3,6,1,0,0,65,237,1,1
213,4,3,23091.0,590,98,35,0,11,0,0,2,4,2,1,3,7,0,0,62,48,2,1
967,2,1,46049.0,328,11,342,9,112,19,14,19,10,5,2,9,7,0,1,49,515,2,3
1077,2,4,56715.0,21,52,258,105,239,237,172,9,1,7,3,4,4,0,0,51,1020,0,0
7959,2,1,79410.0,591,19,658,80,483,123,13,13,1,3,2,5,1,0,0,64,1370,0,0
640,2,1,57304.0,429,61,356,80,329,138,17,106,2,7,6,10,5,0,0,74,1026,1,2
4252,2,1,44375.0,540,73,213,5,28,7,7,41,1,4,1,6,5,0,0,60,301,1,1
8432,2,4,54450.0,61,0,454,0,171,8,19,32,12,9,2,8,8,0,0,69,684,2,3
6218,2,1,59594.0,88,74,457,4,29,0,0,9,1,8,1,7,7,0,0,60,499,1,3
6905,2,4,80685.0,46,55,241,45,604,34,26,54,1,6,4,10,2,0,0,31,1004,0,0
5922,4,1,40344.0,409,48,210,0,6,0,0,2,2,4,1,5,7,0,0,51,218,1,1
3598,2,1,62710.0,272,53,441,35,83,7,29,11,4,4,2,12,4,0,0,53,606,1,2
6116,0,1,48985.0,256,13,19,13,18,10,7,8,1,1,1,3,3,0,0,57,75,1,1
6263,2,4,35322.0,46,34,28,9,37,12,7,13,3,2,0,4,8,0,0,57,106,3,1
10486,2,1,77142.0,278,54,476,75,162,29,151,97,1,4,4,8,2,0,0,77,990,0,0
2410,2,3,81657.0,497,69,364,40,425,158,60,50,1,3,4,8,1,0,0,56,1097,0,0
3363,0,1,20130.0,534,99,0,6,3,7,6,12,1,1,0,3,8,0,0,51,34,0,1
8278,4,1,74214.0,50,3,863,83,547,86,99,33,1,8,2,5,5,0,0,35,1711,0,0
10660,3,1,66726.0,646,61,349,7,35,0,0,47,3,8,2,4,7,0,0,68,438,2,3
8686,1,4,23724.0,339,65,5,23,15,0,18,14,2,2,0,3,8,0,0,46,75,1,1
1604,3,1,47353.0,438,93,184,2,19,8,8,4,3,2,2,6,5,0,0,65,225,1,1
5907,3,1,33444.0,10,24,8,0,8,0,0,2,1,1,0,2,8,0,0,73,18,2,1
10669,2,1,54386.0,266,8,277,21,64,62,21,25,2,3,2,10,3,0,0,44,470,1,2
2918,2,0,28510.0,236,72,44,5,19,0,4,19,3,2,0,4,5,0,0,44,91,2,1
359,2,4,48070.0,155,33,373,14,83,6,9,19,3,8,2,6,7,1,0,75,504,1,3
8387,2,1,43140.0,252,68,134,8,76,6,0,11,1,4,1,5,6,0,0,68,235,1,1
1829,4,0,54959.0,160,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,64,1232,1,3
9392,2,3,26954.0,626,17,4,1,11,0,0,1,1,1,0,2,7,0,0,54,17,1,1
2292,2,3,22327.0,178,94,5,4,8,2,0,5,1,1,0,3,5,0,0,40,24,1,1
10466,2,1,44393.0,359,86,24,2,20,2,2,10,2,1,0,4,4,0,0,60,60,2,1
9855,4,3,62000.0,362,25,899,0,101,0,0,20,1,6,6,13,4,0,0,73,1020,1,2
4088,4,4,31497.0,26,22,108,1,28,13,1,4,2,3,1,4,8,0,0,63,155,1,1
5231,0,1,45894.0,525,15,27,2,7,0,2,13,1,1,0,3,5,0,0,51,51,2,1
590,3,0,78579.0,135,35,816,66,549,216,66,99,1,5,6,4,3,0,1,55,1812,0,0
8732,3,5,67369.0,108,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,56,1461,1,2
2315,2,0,58401.0,562,55,10,0,11,17,29,29,1,1,2,2,4,0,0,65,96,1,1
3515,2,3,62307.0,517,94,87,13,34,10,6,10,1,4,0,4,5,0,0,73,160,1,1
2245,3,1,43641.0,244,50,57,2,51,4,2,23,3,2,1,4,6,0,0,56,139,2,1
6283,3,0,63841.0,243,64,635,15,100,20,7,131,1,9,3,9,6,0,0,57,908,1,2
2246,0,1,46891.0,151,91,43,12,23,29,15,61,1,2,1,4,4,0,0,60,183,1,1
6606,3,1,70091.0,224,11,964,34,137,15,0,11,2,5,2,10,8,0,0,56,1161,1,2
5545,4,1,78075.0,576,72,572,8,259,34,35,80,1,3,5,5,1,0,0,53,988,0,2
7342,0,5,59184.0,57,6,341,142,113,259,151,66,3,6,6,12,5,0,0,64,1072,1,0
837,2,1,54809.0,435,0,63,6,57,13,13,22,4,2,1,5,4,0,0,48,174,2,1
9500,2,1,58113.0,166,66,221,104,169,102,78,84,3,9,2,8,7,1,0,66,758,1,2
3602,3,1,51412.0,484,42,140,3,29,4,5,14,2,3,2,4,4,0,0,67,195,1,1
2995,3,4,66636.0,354,64,291,10,689,84,10,0,1,3,4,9,1,0,0,68,1084,0,2
1118,3,1,50965.0,190,87,544,13,85,8,6,29,3,10,4,5,8,0,0,69,685,1,3
8955,4,4,40451.0,516,54,35,0,4,0,0,10,1,1,1,2,5,0,0,68,49,2,1
945,2,4,36317.0,271,53,87,3,25,3,2,13,2,3,0,4,7,0,0,60,133,1,1
5644,2,4,42213.0,463,96,309,3,24,4,3,20,2,5,1,7,7,0,0,68,363,1,1
7192,2,4,65748.0,238,58,172,73,93,95,78,34,2,2,4,10,1,1,0,70,545,1,2
2324,2,4,77044.0,423,12,625,38,242,50,34,76,2,7,11,11,4,0,0,53,1065,1,2
697,2,4,74918.0,456,78,972,59,913,25,19,59,1,5,9,6,3,0,0,56,2047,0,0
3439,2,1,56721.0,99,64,157,6,39,6,13,75,5,4,1,5,6,0,0,53,296,2,3
1506,2,3,42160.0,307,26,48,9,45,3,15,20,4,2,1,4,6,0,1,50,140,2,1
232,2,3,61559.0,324,8,279,83,88,32,14,34,1,4,2,10,3,0,0,60,530,1,2
8876,4,4,33629.0,34,49,132,0,16,0,0,4,5,3,1,4,9,0,0,62,152,2,3
4500,4,4,68682.0,290,56,919,0,505,99,30,45,1,4,9,10,2,0,0,34,1598,0,0
9739,2,3,34377.0,160,55,62,0,22,3,1,26,2,2,2,2,7,0,0,62,114,1,1
1176,2,1,26228.0,390,50,2,6,4,3,1,9,1,1,0,2,8,0,0,52,25,1,1
1627,0,0,77297.0,167,84,408,61,109,48,122,41,1,5,7,9,4,0,0,68,789,0,0
938,2,1,40211.0,337,30,51,1,7,2,1,25,2,2,1,2,8,0,0,44,87,2,1
2740,4,5,33438.0,390,81,62,1,16,3,2,6,4,2,1,4,5,0,0,67,90,2,1
257,4,1,75032.0,249,74,952,12,180,47,12,12,2,5,4,9,3,0,0,66,1215,1,2
4058,4,3,61284.0,463,76,618,15,106,20,7,45,1,11,2,8,6,0,0,70,811,0,2
7736,2,1,22518.0,90,36,11,7,12,2,2,27,2,2,1,2,5,0,1,39,61,1,1
8210,3,1,54730.0,352,64,318,3,17,4,7,56,5,4,1,8,4,0,0,50,405,1,3
833,3,1,38452.0,547,62,56,0,14,0,0,2,3,3,0,3,7,0,0,70,72,2,1
6230,2,0,44421.0,185,53,110,5,59,7,1,7,5,5,0,4,8,0,0,54,189,2,3
7325,4,4,38197.0,308,86,23,0,11,2,1,3,1,1,0,3,5,0,0,39,40,1,1
1307,2,0,41986.0,629,15,27,5,8,8,3,12,3,3,0,4,4,0,0,47,63,1,1
1502,2,4,28427.0,214,67,18,3,19,3,3,6,2,2,0,3,8,0,0,42,52,1,1
6211,4,4,37395.0,511,47,18,0,9,0,1,11,1,1,0,3,6,0,0,49,39,1,1
843,2,1,64722.0,589,47,303,0,280,60,147,15,4,8,2,11,6,0,0,54,805,1,2
4174,3,4,55249.0,559,81,97,1,19,2,0,11,1,2,1,4,3,0,0,69,130,1,1
6918,2,1,28691.0,230,56,5,4,13,8,0,4,1,1,0,3,8,0,0,36,34,1,1
